DocType:,Sales Invoice,,,,,,,,,,,,~,Sales Invoice Item,items,,,,,,,,,,~,~,~,~,Sales Taxes and Charges,taxes,,~,~,Payment Schedule,payment_schedule,~,Sales Invoice Payment,payments,~,Sales Team,sales_team
Column Labels:,Series,Company,Date,Currency,Exchange Rate,Price List,Price List Currency,Price List Exchange Rate,Net Total (Company Currency),Grand Total (Company Currency),Grand Total,Debit To,,Item Name,Description,UOM,UOM Conversion Factor,Rate,Amount,Rate (Company Currency),Amount (Company Currency),Income Account,Cost Center,Quantity,,,,,Type,Account Head,Description,,,Due Date,Payment Amount,,Mode of Payment,Amount,,Sales Person,
Column Name:,naming_series,company,posting_date,currency,conversion_rate,selling_price_list,price_list_currency,plc_conversion_rate,base_net_total,base_grand_total,grand_total,debit_to,~,item_name,description,uom,conversion_factor,rate,amount,base_rate,base_amount,income_account,cost_center,qty,~,~,~,~,charge_type,account_head,description,~,~,due_date,payment_amount,~,mode_of_payment,amount,~,sales_person,~
Mandatory:,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,,,,,Yes,Yes,Yes,,,Yes,Yes,,Yes,Yes,,Yes,
Type:,Select,Link,Date,Link,Float,Link,Link,Float,Currency,Currency,Currency,Link,,Data,Text Editor,Link,Float,Currency,Currency,Currency,Currency,Link,Link,Float,,,,,Select,Link,Small Text,,,Date,Currency,,Link,Currency,,Link,
Info:,One of: ACC-SINV-.YYYY.-,Valid Company,dd-mm-yyyy,Valid Currency,,Valid Price List,Valid Currency,,,,,Valid Account,,,,Valid UOM,,,,,,Valid Account,Valid Cost Center,,,,,,"One of: Actual, On Net Total, On Previous Row Amount, On Previous Row Total, On Item Quantity",Valid Account,,,,dd-mm-yyyy,,,Valid Mode of Payment,,,Valid Sales Person,
Start entering data below this line,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,201986,Shahico Services,9/28/2016,,1,Standard Selling,BHD,1,5,5,5,Debtors - SHCO,,Formation,CD,NOS,1,5,5,5,5,Income - SHCO,SHAHICO SERVICES - SHCO,1,,,,,,,,,,9/28/2016,5,,5,5,,,
,203010,Shahico Services,8/22/2017,,1,Standard Selling,BHD,1,620,620,620,Debtors - SHCO,,Formation,CD,NOS,1,620,620,620,620,Income - SHCO,SHAHICO SERVICES - SHCO,1,,,,,,,,,,8/22/2017,620,,620,620,,,
,203152,Shahico Services,9/25/2017,,1,Standard Selling,BHD,1,5,5,5,Debtors - SHCO,,Formation,CD,NOS,1,5,5,5,5,Income - SHCO,SHAHICO SERVICES - SHCO,1,,,,,,,,,,9/25/2017,5,,5,5,,,
,203153,Shahico Services,9/25/2017,,1,Standard Selling,BHD,1,5,5,5,Debtors - SHCO,,Formation,CD,NOS,1,5,5,5,5,Income - SHCO,SHAHICO SERVICES - SHCO,1,,,,,,,,,,9/25/2017,5,,5,5,,,
,204711,Shahico Services,4/29/2019,,1,Standard Selling,BHD,1,100,100,100,Debtors - SHCO,,Formation,CD,NOS,1,100,100,100,100,Income - SHCO,SHAHICO SERVICES - SHCO,1,,,,,,,,,,4/29/2019,100,,100,100,,,
,204770,Shahico Services,5/21/2019,,1,Standard Selling,BHD,1,25,25,25,Debtors - SHCO,,Formation,CD,NOS,1,25,25,25,25,Income - SHCO,SHAHICO SERVICES - SHCO,1,,,,,,,,,,5/21/2019,25,,25,25,,,
,202320,Shahico Services,1/15/2017,,1,Standard Selling,BHD,1,10,10,10,Debtors - SHCO,,Formation,CD,NOS,1,10,10,10,10,Income - SHCO,SHAHICO SERVICES - SHCO,1,,,,,,,,,,1/15/2017,10,,10,10,,,
,204014,Shahico Services,7/26/2018,,1,Standard Selling,BHD,1,10,10,10,Debtors - SHCO,,Formation,CD,NOS,1,10,10,10,10,Income - SHCO,SHAHICO SERVICES - SHCO,1,,,,,,,,,,7/26/2018,10,,10,10,,,
,204954,Shahico Services,7/20/2019,,1,Standard Selling,BHD,1,300,300,300,Debtors - SHCO,,Formation,CD,NOS,1,300,300,300,300,Income - SHCO,SHAHICO SERVICES - SHCO,1,,,,,,,,,,7/20/2019,300,,300,300,,,
,201374,Shahico Services,3/1/2016,,1,Standard Selling,BHD,1,7,7,7,Debtors - SHCO,,Formation,CD,NOS,1,7,7,7,7,Income - SHCO,SHAHICO SERVICES - SHCO,1,,,,,,,,,,3/1/2016,7,,7,7,,,
,201435,Shahico Services,3/15/2016,,1,Standard Selling,BHD,1,20,20,20,Debtors - SHCO,,Formation,CD,NOS,1,20,20,20,20,Income - SHCO,SHAHICO SERVICES - SHCO,1,,,,,,,,,,3/15/2016,20,,20,20,,,
,201475,Shahico Services,4/3/2016,,1,Standard Selling,BHD,1,14,14,14,Debtors - SHCO,,Formation,CD,NOS,1,14,14,14,14,Income - SHCO,SHAHICO SERVICES - SHCO,1,,,,,,,,,,4/3/2016,14,,14,14,,,
,201481,Shahico Services,4/7/2016,,1,Standard Selling,BHD,1,690,690,690,Debtors - SHCO,,Formation,CD,NOS,1,690,690,690,690,Income - SHCO,SHAHICO SERVICES - SHCO,1,,,,,,,,,,4/7/2016,690,,690,690,,,
,201504,Shahico Services,4/13/2016,,1,Standard Selling,BHD,1,0,0,0,Debtors - SHCO,,Formation,CD,NOS,1,0,0,0,0,Income - SHCO,SHAHICO SERVICES - SHCO,1,,,,,,,,,,4/13/2016,0,,0,0,,,
,201565,Shahico Services,5/19/2016,,1,Standard Selling,BHD,1,20,20,20,Debtors - SHCO,,Formation,CD,NOS,1,20,20,20,20,Income - SHCO,SHAHICO SERVICES - SHCO,1,,,,,,,,,,5/19/2016,20,,20,20,,,
,201586,Shahico Services,5/25/2016,,1,Standard Selling,BHD,1,5,5,5,Debtors - SHCO,,Formation,CD,NOS,1,5,5,5,5,Income - SHCO,SHAHICO SERVICES - SHCO,1,,,,,,,,,,5/25/2016,5,,5,5,,,
,201597,Shahico Services,5/23/2016,,1,Standard Selling,BHD,1,0,0,0,Debtors - SHCO,,Formation,CD,NOS,1,0,0,0,0,Income - SHCO,SHAHICO SERVICES - SHCO,1,,,,,,,,,,5/23/2016,0,,0,0,,,
,201618,Shahico Services,6/5/2016,,1,Standard Selling,BHD,1,7,7,7,Debtors - SHCO,,Formation,CD,NOS,1,7,7,7,7,Income - SHCO,SHAHICO SERVICES - SHCO,1,,,,,,,,,,6/5/2016,7,,7,7,,,
,201619,Shahico Services,6/5/2016,,1,Standard Selling,BHD,1,5,5,5,Debtors - SHCO,,Formation,CD,NOS,1,5,5,5,5,Income - SHCO,SHAHICO SERVICES - SHCO,1,,,,,,,,,,6/5/2016,5,,5,5,,,
,201666,Shahico Services,6/19/2016,,1,Standard Selling,BHD,1,0,0,0,Debtors - SHCO,,Formation,CD,NOS,1,0,0,0,0,Income - SHCO,SHAHICO SERVICES - SHCO,1,,,,,,,,,,6/19/2016,0,,0,0,,,
,201676,Shahico Services,6/20/2016,,1,Standard Selling,BHD,1,0,0,0,Debtors - SHCO,,Formation,CD,NOS,1,0,0,0,0,Income - SHCO,SHAHICO SERVICES - SHCO,1,,,,,,,,,,6/20/2016,0,,0,0,,,
,201732,Shahico Services,6/19/2016,,1,Standard Selling,BHD,1,70,70,70,Debtors - SHCO,,Formation,CD,NOS,1,70,70,70,70,Income - SHCO,SHAHICO SERVICES - SHCO,1,,,,,,,,,,6/19/2016,70,,70,70,,,
,201739,Shahico Services,6/28/2016,,1,Standard Selling,BHD,1,0,0,0,Debtors - SHCO,,Formation,CD,NOS,1,0,0,0,0,Income - SHCO,SHAHICO SERVICES - SHCO,1,,,,,,,,,,6/28/2016,0,,0,0,,,
,201644,Shahico Services,6/11/2016,,1,Standard Selling,BHD,1,100,100,100,Debtors - SHCO,,Formation,CD,NOS,1,100,100,100,100,Income - SHCO,SHAHICO SERVICES - SHCO,1,,,,,,,,,,6/11/2016,100,,100,100,,,
,201798,Shahico Services,7/27/2016,,1,Standard Selling,BHD,1,7,7,7,Debtors - SHCO,,Formation,CD,NOS,1,7,7,7,7,Income - SHCO,SHAHICO SERVICES - SHCO,1,,,,,,,,,,7/27/2016,7,,7,7,,,
,201966,Shahico Services,9/19/2016,,1,Standard Selling,BHD,1,0,0,0,Debtors - SHCO,,Formation,CD,NOS,1,0,0,0,0,Income - SHCO,SHAHICO SERVICES - SHCO,1,,,,,,,,,,9/19/2016,0,,0,0,,,
,204201,Shahico Services,10/8/2018,,1,Standard Selling,BHD,1,3,3,3,Debtors - SHCO,,Formation,CD,NOS,1,3,3,3,3,Income - SHCO,SHAHICO SERVICES - SHCO,1,,,,,,,,,,10/8/2018,3,,3,3,,,
,204307,Shahico Services,12/10/2018,,1,Standard Selling,BHD,1,10,10,10,Debtors - SHCO,,Formation,CD,NOS,1,10,10,10,10,Income - SHCO,SHAHICO SERVICES - SHCO,1,,,,,,,,,,12/10/2018,10,,10,10,,,
,204280,Shahico Services,11/24/2018,,1,Standard Selling,BHD,1,101,101,101,Debtors - SHCO,,Formation,CD,NOS,1,101,101,101,101,Income - SHCO,SHAHICO SERVICES - SHCO,1,,,,,,,,,,11/24/2018,101,,101,101,,,
,202829,Shahico Services,7/4/2017,,1,Standard Selling,BHD,1,880,880,880,Debtors - SHCO,,Formation,CD,NOS,1,880,880,880,880,Income - SHCO,SHAHICO SERVICES - SHCO,1,,,,,,,,,,7/4/2017,880,,880,880,,,
,203317,Shahico Services,12/22/2017,,1,Standard Selling,BHD,1,700,700,700,Debtors - SHCO,,Formation,CD,NOS,1,700,700,700,700,Income - SHCO,SHAHICO SERVICES - SHCO,1,,,,,,,,,,12/22/2017,700,,700,700,,,
,203624,Shahico Services,3/27/2018,,1,Standard Selling,BHD,1,5,5,5,Debtors - SHCO,,Formation,CD,NOS,1,5,5,5,5,Income - SHCO,SHAHICO SERVICES - SHCO,1,,,,,,,,,,3/27/2018,5,,5,5,,,
,204405,Shahico Services,1/24/2019,,1,Standard Selling,BHD,1,250,250,250,Debtors - SHCO,,Formation,CD,NOS,1,250,250,250,250,Income - SHCO,SHAHICO SERVICES - SHCO,1,,,,,,,,,,1/24/2019,250,,250,250,,,
,204554,Shahico Services,3/11/2019,,1,Standard Selling,BHD,1,10,10,10,Debtors - SHCO,,Formation,CD,NOS,1,10,10,10,10,Income - SHCO,SHAHICO SERVICES - SHCO,1,,,,,,,,,,3/11/2019,10,,10,10,,,
,204610,Shahico Services,3/30/2019,,1,Standard Selling,BHD,1,3,3,3,Debtors - SHCO,,Formation,CD,NOS,1,3,3,3,3,Income - SHCO,SHAHICO SERVICES - SHCO,1,,,,,,,,,,3/30/2019,3,,3,3,,,
,204850,Shahico Services,6/20/2019,,1,Standard Selling,BHD,1,20,20,20,Debtors - SHCO,,Formation,CD,NOS,1,20,20,20,20,Income - SHCO,SHAHICO SERVICES - SHCO,1,,,,,,,,,,6/20/2019,20,,20,20,,,
,204851,Shahico Services,6/20/2019,,1,Standard Selling,BHD,1,5,5,5,Debtors - SHCO,,Formation,CD,NOS,1,5,5,5,5,Income - SHCO,SHAHICO SERVICES - SHCO,1,,,,,,,,,,6/20/2019,5,,5,5,,,
,204852,Shahico Services,6/20/2019,,1,Standard Selling,BHD,1,5,5,5,Debtors - SHCO,,Formation,CD,NOS,1,5,5,5,5,Income - SHCO,SHAHICO SERVICES - SHCO,1,,,,,,,,,,6/20/2019,5,,5,5,,,
,204853,Shahico Services,6/20/2019,,1,Standard Selling,BHD,1,5,5,5,Debtors - SHCO,,Formation,CD,NOS,1,5,5,5,5,Income - SHCO,SHAHICO SERVICES - SHCO,1,,,,,,,,,,6/20/2019,5,,5,5,,,
,204854,Shahico Services,6/20/2019,,1,Standard Selling,BHD,1,5,5,5,Debtors - SHCO,,Formation,CD,NOS,1,5,5,5,5,Income - SHCO,SHAHICO SERVICES - SHCO,1,,,,,,,,,,6/20/2019,5,,5,5,,,
,204855,Shahico Services,6/20/2019,,1,Standard Selling,BHD,1,5,5,5,Debtors - SHCO,,Formation,CD,NOS,1,5,5,5,5,Income - SHCO,SHAHICO SERVICES - SHCO,1,,,,,,,,,,6/20/2019,5,,5,5,,,
,205046,Shahico Services,8/25/2019,,1,Standard Selling,BHD,1,5,5,5,Debtors - SHCO,,Formation,CD,NOS,1,5,5,5,5,Income - SHCO,SHAHICO SERVICES - SHCO,1,,,,,,,,,,8/25/2019,5,,5,5,,,
,205047,Shahico Services,8/25/2019,,1,Standard Selling,BHD,1,5,5,5,Debtors - SHCO,,Formation,CD,NOS,1,5,5,5,5,Income - SHCO,SHAHICO SERVICES - SHCO,1,,,,,,,,,,8/25/2019,5,,5,5,,,
,205048,Shahico Services,8/25/2019,,1,Standard Selling,BHD,1,5,5,5,Debtors - SHCO,,Formation,CD,NOS,1,5,5,5,5,Income - SHCO,SHAHICO SERVICES - SHCO,1,,,,,,,,,,8/25/2019,5,,5,5,,,
,201210,Shahico Services,12/30/2015,,1,Standard Selling,BHD,1,150,150,150,Debtors - SHCO,,Formation,CD,NOS,1,150,150,150,150,Income - SHCO,SHAHICO SERVICES - SHCO,1,,,,,,,,,,12/30/2015,150,,150,150,,,
,201320,Shahico Services,2/11/2016,,1,Standard Selling,BHD,1,40,40,40,Debtors - SHCO,,Formation,CD,NOS,1,40,40,40,40,Income - SHCO,SHAHICO SERVICES - SHCO,1,,,,,,,,,,2/11/2016,40,,40,40,,,
,201166,Shahico Services,12/20/2015,,1,Standard Selling,BHD,1,30,30,30,Debtors - SHCO,,Formation,CD,NOS,1,30,30,30,30,Income - SHCO,SHAHICO SERVICES - SHCO,1,,,,,,,,,,12/20/2015,30,,30,30,,,
,201589,Shahico Services,5/25/2016,,1,Standard Selling,BHD,1,45,45,45,Debtors - SHCO,,Formation,CD,NOS,1,45,45,45,45,Income - SHCO,SHAHICO SERVICES - SHCO,1,,,,,,,,,,5/25/2016,45,,45,45,,,
,202989,Shahico Services,8/14/2017,,1,Standard Selling,BHD,1,15,15,15,Debtors - SHCO,,Formation,CD,NOS,1,15,15,15,15,Income - SHCO,SHAHICO SERVICES - SHCO,1,,,,,,,,,,8/14/2017,15,,15,15,,,
,204801,Shahico Services,5/29/2019,,1,Standard Selling,BHD,1,600,600,600,Debtors - SHCO,,Formation,CD,NOS,1,600,600,600,600,Income - SHCO,SHAHICO SERVICES - SHCO,1,,,,,,,,,,5/29/2019,600,,600,600,,,
,201762,Shahico Services,7/4/2016,,1,Standard Selling,BHD,1,20,20,20,Debtors - SHCO,,Formation,CD,NOS,1,20,20,20,20,Income - SHCO,SHAHICO SERVICES - SHCO,1,,,,,,,,,,7/4/2016,20,,20,20,,,
,202069,Shahico Services,10/25/2016,,1,Standard Selling,BHD,1,50,50,50,Debtors - SHCO,,Formation,CD,NOS,1,50,50,50,50,Income - SHCO,SHAHICO SERVICES - SHCO,1,,,,,,,,,,10/25/2016,50,,50,50,,,
,203339,Shahico Services,1/7/2018,,1,Standard Selling,BHD,1,2470,2470,2470,Debtors - SHCO,,Formation,CD,NOS,1,2470,2470,2470,2470,Income - SHCO,SHAHICO SERVICES - SHCO,1,,,,,,,,,,1/7/2018,2470,,2470,2470,,,
,204237,Shahico Services,10/23/2018,,1,Standard Selling,BHD,1,1000,1000,1000,Debtors - SHCO,,Formation,CD,NOS,1,1000,1000,1000,1000,Income - SHCO,SHAHICO SERVICES - SHCO,1,,,,,,,,,,10/23/2018,1000,,1000,1000,,,
,204211,Shahico Services,10/10/2018,,1,Standard Selling,BHD,1,300,300,300,Debtors - SHCO,,Formation,CD,NOS,1,300,300,300,300,Income - SHCO,SHAHICO SERVICES - SHCO,1,,,,,,,,,,10/10/2018,300,,300,300,,,
,203602,Shahico Services,3/22/2018,,1,Standard Selling,BHD,1,20,20,20,Debtors - SHCO,,Formation,CD,NOS,1,20,20,20,20,Income - SHCO,SHAHICO SERVICES - SHCO,1,,,,,,,,,,3/22/2018,20,,20,20,,,
,203812,Shahico Services,5/31/2018,,1,Standard Selling,BHD,1,100,100,100,Debtors - SHCO,,Formation,CD,NOS,1,100,100,100,100,Income - SHCO,SHAHICO SERVICES - SHCO,1,,,,,,,,,,5/31/2018,100,,100,100,,,
,204019,Shahico Services,7/29/2018,,1,Standard Selling,BHD,1,95,95,95,Debtors - SHCO,,Formation,CD,NOS,1,95,95,95,95,Income - SHCO,SHAHICO SERVICES - SHCO,1,,,,,,,,,,7/29/2018,95,,95,95,,,
,203055,Shahico Services,8/30/2017,,1,Standard Selling,BHD,1,5,5,5,Debtors - SHCO,,Formation,CD,NOS,1,5,5,5,5,Income - SHCO,SHAHICO SERVICES - SHCO,1,,,,,,,,,,8/30/2017,5,,5,5,,,
,204867,Shahico Services,6/24/2019,,1,Standard Selling,BHD,1,10,10,10,Debtors - SHCO,,Formation,CD,NOS,1,10,10,10,10,Income - SHCO,SHAHICO SERVICES - SHCO,1,,,,,,,,,,6/24/2019,10,,10,10,,,
,203497,Shahico Services,2/26/2018,,1,Standard Selling,BHD,1,25,25,25,Debtors - SHCO,,Formation,CD,NOS,1,25,25,25,25,Income - SHCO,SHAHICO SERVICES - SHCO,1,,,,,,,,,,2/26/2018,25,,25,25,,,
,201498,Shahico Services,4/18/2016,,1,Standard Selling,BHD,1,10,10,10,Debtors - SHCO,,Formation,CD,NOS,1,10,10,10,10,Income - SHCO,SHAHICO SERVICES - SHCO,1,,,,,,,,,,4/18/2016,10,,10,10,,,
,201219,Shahico Services,1/4/2016,,1,Standard Selling,BHD,1,250,250,250,Debtors - SHCO,,Formation,CD,NOS,1,250,250,250,250,Income - SHCO,SHAHICO SERVICES - SHCO,1,,,,,,,,,,1/4/2016,250,,250,250,,,
,202384,Shahico Services,1/29/2017,,1,Standard Selling,BHD,1,10,10,10,Debtors - SHCO,,Formation,CD,NOS,1,10,10,10,10,Income - SHCO,SHAHICO SERVICES - SHCO,1,,,,,,,,,,1/29/2017,10,,10,10,,,
,203506,Shahico Services,2/28/2018,,1,Standard Selling,BHD,1,50,50,50,Debtors - SHCO,,Formation,CD,NOS,1,50,50,50,50,Income - SHCO,SHAHICO SERVICES - SHCO,1,,,,,,,,,,2/28/2018,50,,50,50,,,
,203267,Shahico Services,11/28/2017,,1,Standard Selling,BHD,1,400,400,400,Debtors - SHCO,,Formation,CD,NOS,1,400,400,400,400,Income - SHCO,SHAHICO SERVICES - SHCO,1,,,,,,,,,,11/28/2017,400,,400,400,,,
,203562,Shahico Services,3/12/2018,,1,Standard Selling,BHD,1,180,180,180,Debtors - SHCO,,Formation,CD,NOS,1,180,180,180,180,Income - SHCO,SHAHICO SERVICES - SHCO,1,,,,,,,,,,3/12/2018,180,,180,180,,,
,203776,Shahico Services,5/23/2018,,1,Standard Selling,BHD,1,7,7,7,Debtors - SHCO,,Formation,CD,NOS,1,7,7,7,7,Income - SHCO,SHAHICO SERVICES - SHCO,1,,,,,,,,,,5/23/2018,7,,7,7,,,
,201678,Shahico Services,6/21/2016,,1,Standard Selling,BHD,1,5,5,5,Debtors - SHCO,,Formation,CD,NOS,1,5,5,5,5,Income - SHCO,SHAHICO SERVICES - SHCO,1,,,,,,,,,,6/21/2016,5,,5,5,,,
,203404,Shahico Services,1/31/2018,,1,Standard Selling,BHD,1,10,10,10,Debtors - SHCO,,Formation,CD,NOS,1,10,10,10,10,Income - SHCO,SHAHICO SERVICES - SHCO,1,,,,,,,,,,1/31/2018,10,,10,10,,,
,202855,Shahico Services,7/11/2017,,1,Standard Selling,BHD,1,20,20,20,Debtors - SHCO,,Formation,CD,NOS,1,20,20,20,20,Income - SHCO,SHAHICO SERVICES - SHCO,1,,,,,,,,,,7/11/2017,20,,20,20,,,
,202935,Shahico Services,7/30/2017,,1,Standard Selling,BHD,1,5,5,5,Debtors - SHCO,,Formation,CD,NOS,1,5,5,5,5,Income - SHCO,SHAHICO SERVICES - SHCO,1,,,,,,,,,,7/30/2017,5,,5,5,,,
,202997,Shahico Services,8/17/2017,,1,Standard Selling,BHD,1,20,20,20,Debtors - SHCO,,Formation,CD,NOS,1,20,20,20,20,Income - SHCO,SHAHICO SERVICES - SHCO,1,,,,,,,,,,8/17/2017,20,,20,20,,,
,203060,Shahico Services,9/5/2017,,1,Standard Selling,BHD,1,0,0,0,Debtors - SHCO,,Formation,CD,NOS,1,0,0,0,0,Income - SHCO,SHAHICO SERVICES - SHCO,1,,,,,,,,,,8/31/2017,0,,0,0,,,
,203063,Shahico Services,9/7/2017,,1,Standard Selling,BHD,1,25,25,25,Debtors - SHCO,,Formation,CD,NOS,1,25,25,25,25,Income - SHCO,SHAHICO SERVICES - SHCO,1,,,,,,,,,,9/7/2017,25,,25,25,,,
,203078,Shahico Services,9/9/2017,,1,Standard Selling,BHD,1,7,7,7,Debtors - SHCO,,Formation,CD,NOS,1,7,7,7,7,Income - SHCO,SHAHICO SERVICES - SHCO,1,,,,,,,,,,9/9/2017,7,,7,7,,,
,203086,Shahico Services,9/10/2017,,1,Standard Selling,BHD,1,0,0,0,Debtors - SHCO,,Formation,CD,NOS,1,0,0,0,0,Income - SHCO,SHAHICO SERVICES - SHCO,1,,,,,,,,,,9/10/2017,0,,0,0,,,
,203102,Shahico Services,9/12/2017,,1,Standard Selling,BHD,1,5,5,5,Debtors - SHCO,,Formation,CD,NOS,1,5,5,5,5,Income - SHCO,SHAHICO SERVICES - SHCO,1,,,,,,,,,,9/12/2017,5,,5,5,,,
,203103,Shahico Services,9/12/2017,,1,Standard Selling,BHD,1,25,25,25,Debtors - SHCO,,Formation,CD,NOS,1,25,25,25,25,Income - SHCO,SHAHICO SERVICES - SHCO,1,,,,,,,,,,9/12/2017,25,,25,25,,,
,203129,Shahico Services,9/17/2017,,1,Standard Selling,BHD,1,15,15,15,Debtors - SHCO,,Formation,CD,NOS,1,15,15,15,15,Income - SHCO,SHAHICO SERVICES - SHCO,1,,,,,,,,,,9/17/2017,15,,15,15,,,
,203139,Shahico Services,9/19/2017,,1,Standard Selling,BHD,1,7,7,7,Debtors - SHCO,,Formation,CD,NOS,1,7,7,7,7,Income - SHCO,SHAHICO SERVICES - SHCO,1,,,,,,,,,,9/19/2017,7,,7,7,,,
,203140,Shahico Services,9/19/2017,,1,Standard Selling,BHD,1,3,3,3,Debtors - SHCO,,Formation,CD,NOS,1,3,3,3,3,Income - SHCO,SHAHICO SERVICES - SHCO,1,,,,,,,,,,9/19/2017,3,,3,3,,,
,203148,Shahico Services,9/20/2017,,1,Standard Selling,BHD,1,14,14,14,Debtors - SHCO,,Formation,CD,NOS,1,14,14,14,14,Income - SHCO,SHAHICO SERVICES - SHCO,1,,,,,,,,,,9/20/2017,14,,14,14,,,
,203249,Shahico Services,11/7/2017,,1,Standard Selling,BHD,1,470,470,470,Debtors - SHCO,,Formation,CD,NOS,1,470,470,470,470,Income - SHCO,SHAHICO SERVICES - SHCO,1,,,,,,,,,,11/7/2017,470,,470,470,,,
,203284,Shahico Services,11/26/2017,,1,Standard Selling,BHD,1,260,260,260,Debtors - SHCO,,Formation,CD,NOS,1,260,260,260,260,Income - SHCO,SHAHICO SERVICES - SHCO,1,,,,,,,,,,11/26/2017,260,,260,260,,,
,203383,Shahico Services,1/23/2018,,1,Standard Selling,BHD,1,260,260,260,Debtors - SHCO,,Formation,CD,NOS,1,260,260,260,260,Income - SHCO,SHAHICO SERVICES - SHCO,1,,,,,,,,,,1/23/2018,260,,260,260,,,
,203754,Shahico Services,5/16/2018,,1,Standard Selling,BHD,1,2000,2000,2000,Debtors - SHCO,,Formation,CD,NOS,1,2000,2000,2000,2000,Income - SHCO,SHAHICO SERVICES - SHCO,1,,,,,,,,,,5/16/2018,2000,,2000,2000,,,
,204754,Shahico Services,5/13/2019,,1,Standard Selling,BHD,1,350,350,350,Debtors - SHCO,,Formation,CD,NOS,1,350,350,350,350,Income - SHCO,SHAHICO SERVICES - SHCO,1,,,,,,,,,,5/13/2019,350,,350,350,,,
,204893,Shahico Services,7/4/2019,,1,Standard Selling,BHD,1,150,150,150,Debtors - SHCO,,Formation,CD,NOS,1,150,150,150,150,Income - SHCO,SHAHICO SERVICES - SHCO,1,,,,,,,,,,7/4/2019,150,,150,150,,,
,204894,Shahico Services,7/4/2019,,1,Standard Selling,BHD,1,5,5,5,Debtors - SHCO,,Formation,CD,NOS,1,5,5,5,5,Income - SHCO,SHAHICO SERVICES - SHCO,1,,,,,,,,,,7/4/2019,5,,5,5,,,
,204921,Shahico Services,7/9/2019,,1,Standard Selling,BHD,1,50,50,50,Debtors - SHCO,,Formation,CD,NOS,1,50,50,50,50,Income - SHCO,SHAHICO SERVICES - SHCO,1,,,,,,,,,,7/9/2019,50,,50,50,,,
,204936,Shahico Services,7/16/2019,,1,Standard Selling,BHD,1,5,5,5,Debtors - SHCO,,Formation,CD,NOS,1,5,5,5,5,Income - SHCO,SHAHICO SERVICES - SHCO,1,,,,,,,,,,7/16/2019,5,,5,5,,,
,204937,Shahico Services,7/16/2019,,1,Standard Selling,BHD,1,10,10,10,Debtors - SHCO,,Formation,CD,NOS,1,10,10,10,10,Income - SHCO,SHAHICO SERVICES - SHCO,1,,,,,,,,,,7/16/2019,10,,10,10,,,
,204938,Shahico Services,7/16/2019,,1,Standard Selling,BHD,1,5,5,5,Debtors - SHCO,,Formation,CD,NOS,1,5,5,5,5,Income - SHCO,SHAHICO SERVICES - SHCO,1,,,,,,,,,,7/16/2019,5,,5,5,,,
,204939,Shahico Services,7/16/2019,,1,Standard Selling,BHD,1,10,10,10,Debtors - SHCO,,Formation,CD,NOS,1,10,10,10,10,Income - SHCO,SHAHICO SERVICES - SHCO,1,,,,,,,,,,7/16/2019,10,,10,10,,,
,204940,Shahico Services,7/16/2019,,1,Standard Selling,BHD,1,10,10,10,Debtors - SHCO,,Formation,CD,NOS,1,10,10,10,10,Income - SHCO,SHAHICO SERVICES - SHCO,1,,,,,,,,,,7/16/2019,10,,10,10,,,
,205044,Shahico Services,8/21/2019,,1,Standard Selling,BHD,1,650,650,650,Debtors - SHCO,,Formation,CD,NOS,1,650,650,650,650,Income - SHCO,SHAHICO SERVICES - SHCO,1,,,,,,,,,,8/21/2019,650,,650,650,,,
,203962,Shahico Services,7/4/2018,,1,Standard Selling,BHD,1,400,400,400,Debtors - SHCO,,Formation,CD,NOS,1,400,400,400,400,Income - SHCO,SHAHICO SERVICES - SHCO,1,,,,,,,,,,7/4/2018,400,,400,400,,,
,204901,Shahico Services,7/6/2019,,1,Standard Selling,BHD,1,300,300,300,Debtors - SHCO,,Formation,CD,NOS,1,300,300,300,300,Income - SHCO,SHAHICO SERVICES - SHCO,1,,,,,,,,,,7/6/2019,300,,300,300,,,
,202539,Shahico Services,3/19/2017,,1,Standard Selling,BHD,1,3574,3574,3574,Debtors - SHCO,,Formation,CD,NOS,1,3574,3574,3574,3574,Income - SHCO,SHAHICO SERVICES - SHCO,1,,,,,,,,,,3/19/2017,3574,,3574,3574,,,
,203162,Shahico Services,9/27/2017,,1,Standard Selling,BHD,1,10,10,10,Debtors - SHCO,,Formation,CD,NOS,1,10,10,10,10,Income - SHCO,SHAHICO SERVICES - SHCO,1,,,,,,,,,,9/27/2017,10,,10,10,,,
,203163,Shahico Services,9/27/2017,,1,Standard Selling,BHD,1,10,10,10,Debtors - SHCO,,Formation,CD,NOS,1,10,10,10,10,Income - SHCO,SHAHICO SERVICES - SHCO,1,,,,,,,,,,9/27/2017,10,,10,10,,,
,203213,Shahico Services,10/25/2017,,1,Standard Selling,BHD,1,22,22,22,Debtors - SHCO,,Formation,CD,NOS,1,22,22,22,22,Income - SHCO,SHAHICO SERVICES - SHCO,1,,,,,,,,,,10/25/2017,22,,22,22,,,
